,time,weather,Humidity,wind,temp,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
1545,7:50 am,Drizzle. Mostly cloudy.,"29.59 ""Hg",6 mph,54ʡF,1371.0,1081.0,828.0,590.0,325.0,,
1546,8:20 am,Drizzle. Partly sunny.,"29.56 ""Hg",6 mph,55ʡF,1372.0,1082.0,829.0,591.0,326.0,,
1547,8:50 am,Drizzle. Mostly cloudy.,"29.56 ""Hg",7 mph,55ʡF,1373.0,1083.0,830.0,592.0,327.0,,
1548,9:20 am,Drizzle. Mostly cloudy.,"29.53 ""Hg",7 mph,55ʡF,1374.0,1084.0,831.0,593.0,328.0,,
1549,9:50 am,Drizzle. Partly sunny.,"29.53 ""Hg",7 mph,57ʡF,1375.0,1085.0,832.0,594.0,329.0,,
1550,10:20 am,Partly sunny.,"29.50 ""Hg",9 mph,57ʡF,1376.0,1086.0,833.0,595.0,330.0,,
1551,10:50 am,Mostly cloudy.,"29.50 ""Hg",8 mph,59ʡF,1377.0,1087.0,834.0,596.0,331.0,,
1552,11:35 am,Drizzle. Mostly cloudy.,"29.47 ""Hg",8 mph,59ʡF,1378.0,1088.0,835.0,597.0,332.0,,
1553,11:50 am,Drizzle. Mostly cloudy.,"29.45 ""Hg",7 mph,59ʡF,1379.0,1089.0,836.0,598.0,333.0,,
1554,12:20 pm,Drizzle. Partly sunny.,"29.45 ""Hg",8 mph,59ʡF,1380.0,1090.0,837.0,599.0,334.0,,
1555,12:50 pm,Broken clouds.,"29.42 ""Hg",7 mph,59ʡF,1381.0,1091.0,838.0,600.0,335.0,,
1556,1:23 pm,Broken clouds.,"29.42 ""Hg",8 mph,61ʡF,1382.0,1092.0,839.0,601.0,336.0,,
1557,1:50 pm,Broken clouds.,"29.39 ""Hg",8 mph,61ʡF,1383.0,1093.0,840.0,602.0,337.0,,
1558,2:20 pm,Light rain. Partly sunny.,"29.39 ""Hg",8 mph,61ʡF,1384.0,1094.0,841.0,603.0,338.0,,
1559,2:50 pm,Partly sunny.,"29.39 ""Hg",13 mph,59ʡF,1385.0,1095.0,842.0,604.0,339.0,,
1560,3:20 pm,Partly sunny.,"29.36 ""Hg",8 mph,59ʡF,1386.0,1096.0,843.0,605.0,340.0,,
1561,3:50 pm,Partly sunny.,"29.36 ""Hg",8 mph,59ʡF,1387.0,1097.0,844.0,606.0,341.0,,
1562,4:21 pm,Overcast.,"29.33 ""Hg",7 mph,59ʡF,1388.0,1098.0,845.0,607.0,342.0,,
1563,4:50 pm,Overcast.,"29.33 ""Hg",8 mph,59ʡF,1389.0,1099.0,846.0,608.0,343.0,,
1564,5:50 pm,Low clouds.,"29.30 ""Hg",6 mph,57ʡF,1390.0,1100.0,847.0,609.0,344.0,,
1565,6:50 pm,Low clouds.,"29.27 ""Hg",9 mph,59ʡF,1391.0,1101.0,848.0,610.0,345.0,,
1566,7:50 pm,Passing clouds.,"29.24 ""Hg",14 mph,59ʡF,1392.0,1102.0,849.0,611.0,346.0,,
1567,8:50 pm,Passing clouds.,"29.21 ""Hg",9 mph,59ʡF,1393.0,1103.0,850.0,612.0,347.0,,
1568,9:50 pm,Passing clouds.,"29.18 ""Hg",10 mph,59ʡF,1394.0,1104.0,851.0,613.0,348.0,,
1569,10:50 pm,Passing clouds.,"29.12 ""Hg",15 mph,59ʡF,1395.0,1105.0,852.0,614.0,349.0,,
1570,11:50 pm,Passing clouds.,"29.12 ""Hg",13 mph,59ʡF,1396.0,1106.0,853.0,615.0,350.0,,
1571,"12:50 amSun, Nov 1",Passing clouds.,"29.83 ""Hg",7 mph,50ʡF,1397.0,1107.0,854.0,616.0,351.0,,
1572,1:50 am,Passing clouds.,"29.77 ""Hg",8 mph,52ʡF,1398.0,1108.0,855.0,617.0,352.0,,
1573,2:50 am,Partly cloudy.,"29.74 ""Hg",12 mph,52ʡF,1399.0,1109.0,856.0,618.0,353.0,,
1574,3:50 am,Passing clouds.,"29.71 ""Hg",13 mph,54ʡF,1400.0,1110.0,857.0,619.0,354.0,,
1575,4:50 am,Partly cloudy.,"29.68 ""Hg",13 mph,52ʡF,1401.0,1111.0,858.0,620.0,355.0,,
1576,5:50 am,Partly cloudy.,"29.65 ""Hg",9 mph,52ʡF,1402.0,1112.0,859.0,621.0,356.0,,
1577,6:50 am,Passing clouds.,"29.59 ""Hg",15 mph,55ʡF,1403.0,1113.0,860.0,622.0,357.0,,
1578,7:19 am,Partly sunny.,"29.59 ""Hg",14 mph,55ʡF,1404.0,1114.0,861.0,623.0,358.0,,
1579,7:50 am,Drizzle. Partly sunny.,"29.56 ""Hg",14 mph,55ʡF,1405.0,1115.0,862.0,624.0,359.0,,
1580,8:20 am,Drizzle. Mostly cloudy.,"29.56 ""Hg",13 mph,55ʡF,1406.0,1116.0,863.0,625.0,360.0,,
1581,8:50 am,Drizzle. Broken clouds.,"29.56 ""Hg",14 mph,57ʡF,1407.0,1117.0,864.0,626.0,361.0,,
1582,9:33 am,Partly sunny.,"29.56 ""Hg",15 mph,61ʡF,1408.0,1118.0,865.0,627.0,362.0,,
1583,9:50 am,Scattered clouds.,"29.56 ""Hg",16 mph,63ʡF,1409.0,1119.0,866.0,628.0,363.0,,
1584,10:50 am,Broken clouds.,"29.56 ""Hg",16 mph,63ʡF,1410.0,1120.0,867.0,629.0,364.0,,
1585,11:50 am,Broken clouds.,"29.59 ""Hg",17 mph,63ʡF,1411.0,1121.0,868.0,630.0,365.0,,
1586,12:50 pm,Broken clouds.,"29.59 ""Hg",16 mph,61ʡF,1412.0,1122.0,869.0,631.0,366.0,,
1587,1:50 pm,Broken clouds.,"29.59 ""Hg",17 mph,61ʡF,1413.0,1123.0,870.0,632.0,367.0,,
1588,2:50 pm,Light rain. Partly sunny.,"29.59 ""Hg",17 mph,61ʡF,1414.0,1124.0,871.0,633.0,368.0,,
1589,3:21 pm,Light rain. Partly sunny.,"29.59 ""Hg",17 mph,59ʡF,1415.0,1125.0,872.0,634.0,369.0,,
1590,3:50 pm,Partly sunny.,"29.56 ""Hg",15 mph,61ʡF,1416.0,1126.0,873.0,635.0,370.0,,
1591,4:14 pm,Partly sunny.,"29.56 ""Hg",16 mph,61ʡF,1417.0,1127.0,874.0,636.0,371.0,,
1592,4:50 pm,Passing clouds.,"29.53 ""Hg",20 mph,61ʡF,1418.0,1128.0,875.0,637.0,372.0,,
1593,5:50 pm,Passing clouds.,"29.53 ""Hg",20 mph,63ʡF,1419.0,1129.0,876.0,638.0,373.0,,
1594,6:50 pm,Passing clouds.,"29.53 ""Hg",17 mph,61ʡF,1420.0,1130.0,877.0,639.0,374.0,,
1595,7:50 pm,Passing clouds.,"29.50 ""Hg",20 mph,63ʡF,1421.0,1131.0,878.0,640.0,375.0,,
1596,8:50 pm,Passing clouds.,"29.50 ""Hg",18 mph,63ʡF,1422.0,1132.0,879.0,641.0,376.0,,
1597,9:50 pm,Passing clouds.,"29.50 ""Hg",18 mph,63ʡF,1423.0,1133.0,880.0,642.0,377.0,,
1598,10:50 pm,Passing clouds.,"29.50 ""Hg",20 mph,61ʡF,1424.0,1134.0,881.0,643.0,378.0,,
1599,11:50 pm,Passing clouds.,"29.50 ""Hg",20 mph,63ʡF,1425.0,1135.0,882.0,644.0,379.0,,
1600,"12:50 amSun, Dec 1",Passing clouds.,"30.15 ""Hg",6 mph,37ʡF,1426.0,1136.0,883.0,645.0,380.0,,
1601,1:50 am,Clear.,"30.12 ""Hg",6 mph,36ʡF,1427.0,1137.0,884.0,646.0,381.0,,
1602,2:50 am,Clear.,"30.12 ""Hg",12 mph,37ʡF,1428.0,1138.0,885.0,647.0,382.0,,
1603,3:50 am,Clear.,"30.12 ""Hg",8 mph,36ʡF,1429.0,1139.0,886.0,648.0,383.0,,
1604,4:50 am,Passing clouds.,"30.12 ""Hg",8 mph,37ʡF,1430.0,1140.0,887.0,649.0,384.0,,
1605,5:50 am,Passing clouds.,"30.12 ""Hg",8 mph,37ʡF,1431.0,1141.0,888.0,650.0,385.0,,
1606,6:50 am,Passing clouds.,"30.15 ""Hg",8 mph,39ʡF,1432.0,1142.0,889.0,651.0,386.0,,
1607,7:20 am,Passing clouds.,"30.15 ""Hg",8 mph,39ʡF,1433.0,1143.0,890.0,652.0,387.0,,
1608,7:50 am,Scattered clouds.,"30.15 ""Hg",10 mph,39ʡF,1434.0,1144.0,891.0,653.0,388.0,,
1609,8:20 am,Partly sunny.,"30.15 ""Hg",9 mph,39ʡF,1435.0,1145.0,892.0,654.0,389.0,,
1610,8:50 am,Partly sunny.,"30.18 ""Hg",9 mph,39ʡF,1436.0,1146.0,893.0,655.0,390.0,,
1611,9:20 am,Broken clouds.,"30.18 ""Hg",8 mph,39ʡF,1437.0,1147.0,894.0,656.0,391.0,,
1612,9:50 am,Scattered clouds.,"30.21 ""Hg",8 mph,39ʡF,1438.0,1148.0,895.0,657.0,392.0,,
1613,10:20 am,Scattered clouds.,"30.21 ""Hg",12 mph,39ʡF,1439.0,1149.0,896.0,658.0,393.0,,
1614,11:20 am,Partly sunny.,"30.21 ""Hg",10 mph,43ʡF,1440.0,1150.0,897.0,659.0,394.0,,
1615,11:50 am,Scattered clouds.,"30.21 ""Hg",13 mph,43ʡF,1441.0,1151.0,898.0,660.0,395.0,,
1616,12:20 pm,Scattered clouds.,"30.21 ""Hg",9 mph,45ʡF,1442.0,1152.0,899.0,661.0,396.0,,
1617,12:50 pm,Partly sunny.,"30.21 ""Hg",13 mph,45ʡF,1443.0,1153.0,900.0,662.0,397.0,,
1618,1:50 pm,Partly sunny.,"30.21 ""Hg",12 mph,43ʡF,1444.0,1154.0,901.0,663.0,398.0,,
1619,2:20 pm,Partly sunny.,"30.21 ""Hg",10 mph,45ʡF,1445.0,1155.0,902.0,664.0,399.0,,
1620,2:50 pm,Partly sunny.,"30.21 ""Hg",9 mph,45ʡF,1446.0,1156.0,903.0,665.0,400.0,,
1621,3:20 pm,Partly sunny.,"30.24 ""Hg",12 mph,45ʡF,1447.0,1157.0,904.0,666.0,401.0,,
1622,3:50 pm,Partly sunny.,"30.24 ""Hg",12 mph,43ʡF,1448.0,1158.0,905.0,667.0,402.0,,
1623,4:20 pm,Sprinkles. Passing clouds.,"30.27 ""Hg",12 mph,43ʡF,1449.0,1159.0,906.0,668.0,403.0,,
1624,4:50 pm,Passing clouds.,"30.27 ""Hg",14 mph,43ʡF,1450.0,1160.0,907.0,669.0,404.0,,
1625,5:20 pm,Passing clouds.,"30.30 ""Hg",13 mph,41ʡF,1451.0,1161.0,908.0,670.0,405.0,,
1626,5:50 pm,Passing clouds.,"30.30 ""Hg",9 mph,41ʡF,1452.0,1162.0,909.0,671.0,406.0,,
1627,6:20 pm,Passing clouds.,"30.30 ""Hg",8 mph,39ʡF,1453.0,1163.0,910.0,672.0,407.0,,
1628,6:50 pm,Passing clouds.,"30.30 ""Hg",9 mph,39ʡF,1454.0,1164.0,911.0,673.0,408.0,,
1629,7:20 pm,Clear.,"30.33 ""Hg",8 mph,37ʡF,1455.0,1165.0,912.0,674.0,409.0,,
1630,7:50 pm,Clear.,"30.33 ""Hg",8 mph,37ʡF,1456.0,1166.0,913.0,675.0,410.0,,
1631,8:20 pm,Clear.,"30.33 ""Hg",8 mph,37ʡF,1457.0,1167.0,914.0,676.0,411.0,,
1632,8:50 pm,Passing clouds.,"30.36 ""Hg",8 mph,37ʡF,1458.0,1168.0,915.0,677.0,412.0,,
1633,9:20 pm,Clear.,"30.36 ""Hg",7 mph,36ʡF,1459.0,1169.0,916.0,678.0,413.0,,
1634,9:50 pm,Clear.,"30.36 ""Hg",7 mph,36ʡF,1460.0,1170.0,917.0,679.0,414.0,,
1635,10:20 pm,Clear.,"30.36 ""Hg",6 mph,36ʡF,1461.0,1171.0,918.0,680.0,415.0,,
1636,10:50 pm,Clear.,"30.36 ""Hg",6 mph,34ʡF,1462.0,1172.0,919.0,681.0,416.0,,
1637,11:50 pm,Clear.,"30.39 ""Hg",5 mph,32ʡF,1463.0,1173.0,920.0,682.0,417.0,,
1638,"12:50 amTue, Dec 1",Clear.,"30.21 ""Hg",10 mph,41ʡF,1464.0,1174.0,921.0,683.0,418.0,,
1639,1:50 am,Clear.,"30.21 ""Hg",10 mph,41ʡF,1465.0,1175.0,922.0,684.0,419.0,,
1640,2:50 am,Clear.,"30.21 ""Hg",8 mph,39ʡF,1466.0,1176.0,923.0,685.0,420.0,,
1641,3:50 am,Clear.,"30.24 ""Hg",8 mph,39ʡF,1467.0,1177.0,924.0,686.0,421.0,,
1642,4:50 am,Clear.,"30.24 ""Hg",8 mph,39ʡF,1468.0,1178.0,925.0,687.0,422.0,,
1643,5:50 am,Clear.,"30.24 ""Hg",7 mph,37ʡF,1469.0,1179.0,926.0,688.0,423.0,,
1644,6:50 am,Clear.,"30.27 ""Hg",5 mph,36ʡF,1470.0,1180.0,927.0,689.0,424.0,,
1645,7:50 am,Passing clouds.,"30.27 ""Hg",6 mph,36ʡF,1471.0,1181.0,928.0,690.0,425.0,,
1646,8:50 am,Sunny.,"30.30 ""Hg",7 mph,37ʡF,1472.0,1182.0,929.0,691.0,426.0,,
1647,9:50 am,Sunny.,"30.30 ""Hg",9 mph,41ʡF,1473.0,1183.0,930.0,692.0,427.0,,
1648,10:50 am,Scattered clouds.,"30.30 ""Hg",12 mph,43ʡF,1474.0,1184.0,931.0,693.0,428.0,,
1649,11:50 am,Passing clouds.,"30.30 ""Hg",10 mph,45ʡF,1475.0,1185.0,932.0,694.0,429.0,,
1650,12:50 pm,Sunny.,"30.30 ""Hg",13 mph,45ʡF,1476.0,1186.0,933.0,695.0,430.0,,
1651,1:50 pm,Passing clouds.,"30.27 ""Hg",12 mph,46ʡF,1477.0,1187.0,934.0,696.0,431.0,,
1652,2:50 pm,Scattered clouds.,"30.27 ""Hg",9 mph,45ʡF,1478.0,1188.0,935.0,697.0,432.0,,
1653,3:50 pm,Passing clouds.,"30.30 ""Hg",8 mph,43ʡF,1479.0,1189.0,936.0,698.0,433.0,,
1654,4:50 pm,Passing clouds.,"30.30 ""Hg",3 mph,39ʡF,1480.0,1190.0,937.0,699.0,434.0,,
1655,6:50 pm,Passing clouds.,"30.30 ""Hg",6 mph,37ʡF,1481.0,1191.0,938.0,700.0,435.0,,
1656,7:50 pm,Passing clouds.,"30.30 ""Hg",5 mph,36ʡF,1482.0,1192.0,939.0,701.0,436.0,,
1657,8:50 pm,Clear.,"30.30 ""Hg",2 mph,37ʡF,1483.0,1193.0,940.0,702.0,437.0,,
1658,9:50 pm,Partly cloudy.,"30.30 ""Hg",5 mph,37ʡF,1484.0,1194.0,941.0,703.0,438.0,,
1659,10:50 pm,Passing clouds.,"30.27 ""Hg",5 mph,36ʡF,1485.0,1195.0,942.0,704.0,439.0,,
1660,11:50 pm,Passing clouds.,"30.27 ""Hg",5 mph,34ʡF,1486.0,1196.0,943.0,705.0,440.0,,
1661,"12:50 amThu, Jun 1",Passing clouds.,"30.18 ""Hg",3 mph,57ʡF,1487.0,1197.0,944.0,706.0,441.0,0.0,
1662,1:50 am,Clear.,"30.18 ""Hg",2 mph,55ʡF,1488.0,1198.0,945.0,707.0,442.0,1.0,
1663,2:50 am,Clear.,"30.18 ""Hg",3 mph,55ʡF,1489.0,1199.0,946.0,708.0,443.0,2.0,
1664,3:50 am,Clear.,"30.18 ""Hg",3 mph,54ʡF,1490.0,1200.0,947.0,709.0,444.0,3.0,
1665,4:50 am,Sunny.,"30.18 ""Hg",2 mph,54ʡF,1491.0,1201.0,948.0,710.0,445.0,4.0,
1666,5:50 am,Sunny.,"30.18 ""Hg",2 mph,54ʡF,1492.0,1202.0,949.0,711.0,446.0,5.0,
1667,6:50 am,Partly sunny.,"30.18 ""Hg",1 mph,57ʡF,1493.0,1203.0,950.0,712.0,447.0,6.0,
1668,7:50 am,Partly sunny.,"30.18 ""Hg",3 mph,59ʡF,1494.0,1204.0,951.0,713.0,448.0,7.0,
1669,8:50 am,Partly sunny.,"30.18 ""Hg",3 mph,64ʡF,1495.0,1205.0,952.0,714.0,449.0,8.0,
1670,9:50 am,Partly sunny.,"30.18 ""Hg",7 mph,68ʡF,1496.0,1206.0,953.0,715.0,450.0,9.0,
1671,10:50 am,Partly sunny.,"30.15 ""Hg",7 mph,70ʡF,1497.0,1207.0,954.0,716.0,451.0,10.0,
1672,11:50 am,Partly sunny.,"30.15 ""Hg",8 mph,72ʡF,1498.0,1208.0,955.0,717.0,452.0,11.0,
1673,12:50 pm,Sunny.,"30.12 ""Hg",7 mph,75ʡF,1499.0,1209.0,956.0,718.0,453.0,12.0,
1674,1:50 pm,Sunny.,"30.12 ""Hg",7 mph,75ʡF,1500.0,1210.0,957.0,719.0,454.0,13.0,
1675,2:50 pm,Sunny.,"30.12 ""Hg",7 mph,77ʡF,1501.0,1211.0,958.0,720.0,455.0,14.0,
1676,3:50 pm,Sunny.,"30.09 ""Hg",9 mph,75ʡF,1502.0,1212.0,959.0,721.0,456.0,15.0,
1677,4:50 pm,Sunny.,"30.09 ""Hg",7 mph,77ʡF,1503.0,1213.0,960.0,722.0,457.0,16.0,
1678,5:50 pm,Sunny.,"30.07 ""Hg",10 mph,73ʡF,1504.0,1214.0,961.0,723.0,458.0,17.0,
1679,6:50 pm,Sunny.,"30.07 ""Hg",10 mph,72ʡF,1505.0,1215.0,962.0,724.0,459.0,18.0,
1680,7:50 pm,Sunny.,"30.07 ""Hg",9 mph,72ʡF,1506.0,1216.0,963.0,725.0,460.0,19.0,
1681,8:50 pm,Sunny.,"30.07 ""Hg",8 mph,70ʡF,1507.0,1217.0,964.0,726.0,461.0,20.0,
1682,9:50 pm,Clear.,"30.07 ""Hg",5 mph,66ʡF,1508.0,1218.0,965.0,727.0,462.0,21.0,
1683,10:50 pm,Clear.,"30.07 ""Hg",5 mph,64ʡF,1509.0,1219.0,966.0,728.0,463.0,22.0,
1684,11:50 pm,Clear.,"30.07 ""Hg",3 mph,63ʡF,1510.0,1220.0,967.0,729.0,464.0,23.0,
1685,"12:50 amFri, Jun 1",Passing clouds.,"30.01 ""Hg",3 mph,63ʡF,1511.0,1221.0,968.0,730.0,465.0,24.0,
1686,1:50 am,Passing clouds.,"30.01 ""Hg",3 mph,63ʡF,1512.0,1222.0,969.0,731.0,466.0,25.0,
1687,2:50 am,Passing clouds.,"30.01 ""Hg",5 mph,63ʡF,1513.0,1223.0,970.0,732.0,467.0,26.0,
1688,3:50 am,Passing clouds.,"30.01 ""Hg",6 mph,63ʡF,1514.0,1224.0,971.0,733.0,468.0,27.0,
1689,4:50 am,Partly sunny.,"30.01 ""Hg",2 mph,63ʡF,1515.0,1225.0,972.0,734.0,469.0,28.0,
1690,5:50 am,Low clouds.,"30.04 ""Hg",5 mph,63ʡF,1516.0,1226.0,973.0,735.0,470.0,29.0,
1691,6:50 am,Low clouds.,"30.04 ""Hg",5 mph,63ʡF,1517.0,1227.0,974.0,736.0,471.0,30.0,
1692,7:50 am,Low clouds.,"30.04 ""Hg",7 mph,63ʡF,1518.0,1228.0,975.0,737.0,472.0,31.0,
1693,8:50 am,Low clouds.,"30.07 ""Hg",7 mph,63ʡF,1519.0,1229.0,976.0,738.0,473.0,32.0,
1694,9:50 am,Low clouds.,"30.07 ""Hg",7 mph,63ʡF,1520.0,1230.0,977.0,739.0,474.0,33.0,
1695,10:50 am,Partly sunny.,"30.07 ""Hg",2 mph,66ʡF,1521.0,1231.0,978.0,740.0,475.0,34.0,
1696,11:50 am,Partly sunny.,"30.07 ""Hg",3 mph,68ʡF,1522.0,1232.0,979.0,741.0,476.0,35.0,
1697,12:50 pm,Broken clouds.,"30.07 ""Hg",2 mph,70ʡF,1523.0,1233.0,980.0,742.0,477.0,36.0,
1698,1:50 pm,Partly sunny.,"30.04 ""Hg",5 mph,72ʡF,1524.0,1234.0,981.0,743.0,478.0,37.0,
1699,2:50 pm,Broken clouds.,"30.04 ""Hg",5 mph,73ʡF,1525.0,1235.0,982.0,744.0,479.0,38.0,
1700,3:50 pm,Sprinkles. Broken clouds.,"30.04 ""Hg",6 mph,72ʡF,1526.0,1236.0,983.0,745.0,480.0,39.0,
1701,4:50 pm,Scattered showers. Scattered clouds.,"30.04 ""Hg",10 mph,73ʡF,1527.0,1237.0,984.0,746.0,481.0,40.0,
1702,5:50 pm,Broken clouds.,"30.04 ""Hg",12 mph,72ʡF,1528.0,1238.0,985.0,747.0,482.0,41.0,
1703,6:50 pm,Broken clouds.,"30.04 ""Hg",9 mph,72ʡF,1529.0,1239.0,986.0,748.0,483.0,42.0,
1704,7:50 pm,Broken clouds.,"30.04 ""Hg",10 mph,70ʡF,1530.0,1240.0,987.0,749.0,484.0,43.0,
1705,8:50 pm,Broken clouds.,"30.07 ""Hg",7 mph,68ʡF,1531.0,1241.0,988.0,750.0,485.0,44.0,
1706,9:50 pm,Passing clouds.,"30.07 ""Hg",6 mph,64ʡF,1532.0,1242.0,989.0,751.0,486.0,45.0,
1707,10:50 pm,Passing clouds.,"30.07 ""Hg",5 mph,63ʡF,1533.0,1243.0,990.0,752.0,487.0,46.0,
1708,11:50 pm,Clear.,"30.07 ""Hg",6 mph,63ʡF,1534.0,1244.0,991.0,753.0,488.0,47.0,
1709,"12:50 amSat, Jul 1",Partly cloudy.,"29.86 ""Hg",6 mph,59ʡF,1535.0,1245.0,992.0,754.0,489.0,48.0,
1710,1:50 am,Passing clouds.,"29.86 ""Hg",10 mph,61ʡF,1536.0,1246.0,993.0,755.0,490.0,49.0,
1711,2:50 am,Passing clouds.,"29.89 ""Hg",10 mph,59ʡF,1537.0,1247.0,994.0,756.0,491.0,50.0,
1712,3:50 am,Passing clouds.,"29.89 ""Hg",8 mph,57ʡF,1538.0,1248.0,995.0,757.0,492.0,51.0,
1713,4:50 am,Partly sunny.,"29.92 ""Hg",8 mph,57ʡF,1539.0,1249.0,996.0,758.0,493.0,52.0,
1714,5:50 am,Partly sunny.,"29.92 ""Hg",9 mph,57ʡF,1540.0,1250.0,997.0,759.0,494.0,53.0,
1715,6:50 am,Partly sunny.,"29.95 ""Hg",9 mph,57ʡF,1541.0,1251.0,998.0,760.0,495.0,54.0,
1716,7:50 am,Partly sunny.,"29.95 ""Hg",9 mph,59ʡF,1542.0,1252.0,999.0,761.0,496.0,55.0,
1717,8:50 am,Partly sunny.,"29.98 ""Hg",9 mph,61ʡF,1543.0,1253.0,1000.0,762.0,497.0,56.0,
1718,9:50 am,Partly sunny.,"30.01 ""Hg",8 mph,63ʡF,1544.0,1254.0,1001.0,763.0,498.0,57.0,
1719,10:50 am,Partly sunny.,"30.01 ""Hg",8 mph,64ʡF,1545.0,1255.0,1002.0,764.0,499.0,58.0,
1720,11:50 am,Partly sunny.,"30.04 ""Hg",13 mph,66ʡF,1546.0,1256.0,1003.0,765.0,500.0,59.0,
1721,12:50 pm,Broken clouds.,"30.04 ""Hg",15 mph,66ʡF,1547.0,1257.0,1004.0,766.0,501.0,60.0,
1722,1:50 pm,Partly sunny.,"30.04 ""Hg",9 mph,66ʡF,1548.0,1258.0,1005.0,767.0,502.0,61.0,
1723,2:50 pm,Partly sunny.,"30.04 ""Hg",9 mph,70ʡF,1549.0,1259.0,1006.0,768.0,503.0,62.0,
1724,3:50 pm,Partly sunny.,"30.04 ""Hg",12 mph,68ʡF,1550.0,1260.0,1007.0,769.0,504.0,63.0,
1725,4:50 pm,Partly sunny.,"30.04 ""Hg",13 mph,70ʡF,1551.0,1261.0,1008.0,770.0,505.0,64.0,
1726,5:50 pm,Partly sunny.,"30.01 ""Hg",9 mph,72ʡF,1552.0,1262.0,1009.0,771.0,506.0,65.0,
1727,6:50 pm,Scattered clouds.,"30.01 ""Hg",12 mph,72ʡF,1553.0,1263.0,1010.0,772.0,507.0,66.0,
1728,7:50 pm,Partly sunny.,"30.01 ""Hg",15 mph,70ʡF,1554.0,1264.0,1011.0,773.0,508.0,67.0,
1729,8:50 pm,Partly sunny.,"30.04 ""Hg",12 mph,68ʡF,1555.0,1265.0,1012.0,774.0,509.0,68.0,
1730,9:50 pm,Overcast.,"30.04 ""Hg",10 mph,64ʡF,1556.0,1266.0,1013.0,775.0,510.0,69.0,
1731,10:50 pm,Partly cloudy.,"30.04 ""Hg",8 mph,63ʡF,1557.0,1267.0,1014.0,776.0,511.0,70.0,
1732,11:50 pm,Passing clouds.,"30.04 ""Hg",13 mph,63ʡF,1558.0,1268.0,1015.0,777.0,512.0,71.0,
1733,"12:50 amSun, Jul 1",Clear.,"29.95 ""Hg",6 mph,64ʡF,1559.0,1269.0,1016.0,778.0,513.0,72.0,
1734,1:50 am,Clear.,"29.95 ""Hg",6 mph,63ʡF,1560.0,1270.0,1017.0,779.0,514.0,73.0,
1735,2:50 am,Clear.,"29.92 ""Hg",6 mph,61ʡF,1561.0,1271.0,1018.0,780.0,515.0,74.0,
1736,3:50 am,Clear.,"29.92 ""Hg",6 mph,61ʡF,1562.0,1272.0,1019.0,781.0,516.0,75.0,
1737,4:50 am,Sunny.,"29.92 ""Hg",6 mph,59ʡF,1563.0,1273.0,1020.0,782.0,517.0,76.0,
1738,5:50 am,Sunny.,"29.92 ""Hg",6 mph,59ʡF,1564.0,1274.0,1021.0,783.0,518.0,77.0,
1739,6:50 am,Sunny.,"29.92 ""Hg",7 mph,61ʡF,1565.0,1275.0,1022.0,784.0,519.0,78.0,
1740,7:50 am,Sunny.,"29.92 ""Hg",8 mph,66ʡF,1566.0,1276.0,1023.0,785.0,520.0,79.0,
1741,8:50 am,Sunny.,"29.92 ""Hg",8 mph,72ʡF,1567.0,1277.0,1024.0,786.0,521.0,80.0,
1742,9:50 am,Sunny.,"29.92 ""Hg",9 mph,75ʡF,1568.0,1278.0,1025.0,787.0,522.0,81.0,
1743,10:50 am,Sunny.,"29.92 ""Hg",12 mph,79ʡF,1569.0,1279.0,1026.0,788.0,523.0,82.0,
1744,11:50 am,Sunny.,"29.92 ""Hg",10 mph,82ʡF,1570.0,1280.0,1027.0,789.0,524.0,83.0,
1745,12:50 pm,Sunny.,"29.92 ""Hg",13 mph,84ʡF,1571.0,1281.0,1028.0,790.0,525.0,84.0,
1746,1:50 pm,Sunny.,"29.89 ""Hg",12 mph,86ʡF,1572.0,1282.0,1029.0,791.0,526.0,85.0,
1747,2:50 pm,Sunny.,"29.89 ""Hg",12 mph,88ʡF,1573.0,1283.0,1030.0,792.0,527.0,86.0,
1748,3:50 pm,Sunny.,"29.89 ""Hg",14 mph,88ʡF,1574.0,1284.0,1031.0,793.0,528.0,87.0,
1749,4:50 pm,Sunny.,"29.89 ""Hg",13 mph,86ʡF,1575.0,1285.0,1032.0,794.0,529.0,88.0,
1750,5:50 pm,Sunny.,"29.89 ""Hg",15 mph,82ʡF,1576.0,1286.0,1033.0,795.0,530.0,89.0,
1751,6:50 pm,Sunny.,"29.92 ""Hg",13 mph,81ʡF,1577.0,1287.0,1034.0,796.0,531.0,90.0,
1752,7:50 pm,Sunny.,"29.92 ""Hg",9 mph,79ʡF,1578.0,1288.0,1035.0,797.0,532.0,91.0,
1753,8:50 pm,Sunny.,"29.92 ""Hg",12 mph,79ʡF,1579.0,1289.0,1036.0,798.0,533.0,92.0,
1754,9:50 pm,Passing clouds.,"29.95 ""Hg",12 mph,75ʡF,1580.0,1290.0,1037.0,799.0,534.0,93.0,
1755,10:50 pm,Passing clouds.,"29.95 ""Hg",8 mph,75ʡF,1581.0,1291.0,1038.0,800.0,535.0,94.0,
1756,11:50 pm,Passing clouds.,"29.95 ""Hg",9 mph,72ʡF,1582.0,1292.0,1039.0,801.0,536.0,95.0,
1757,"12:50 amTue, Aug 1",Clear.,"29.92 ""Hg",3 mph,55ʡF,1583.0,1293.0,1040.0,802.0,537.0,96.0,
1758,1:50 am,Clear.,"29.92 ""Hg",2 mph,55ʡF,1584.0,1294.0,1041.0,803.0,538.0,97.0,
1759,2:50 am,Passing clouds.,"29.92 ""Hg",2 mph,54ʡF,1585.0,1295.0,1042.0,804.0,539.0,98.0,
